NaturezaElemento - Código;AnoExercício NaturezaElemento;Situação NaturezaElemento;NaturezaElemento - Formatado;CategoriaEconômica - Código;AnoExercício CategoriaEconômica;Situação CategoriaEconômica;CategoriaEconômica - Descrição;CategoriaEconômica - Detalhe;GrupoDespesa - Código;AnoExercício GrupoDespesa;Situação GrupoDespesa;GrupoDespesa - Descrição;GrupoDespesa - Código-Descrição;GrupoDespesa - Detalhe;Modalidade - Código;AnoExercício Modalidade;Situação Modalidade;Modalidade - Descrição;Modalidade - Detalhe;ElementoDespesa - Código;AnoExercício ElementoDespesa;Situação ElementoDespesa;ElementoDespesa - Descrição;ElementoDespesa - Código-Descrição;ElementoDespesa - Detalhe;ElementoDespesa - Característica;ElementoDespesa - Regionalização;ElementoDespesa Executável S/N;ElementoItem - Código;AnoExercício ElementoItem;Situação ElementoItem;ElementoItem - Descrição;ElementoItem - Código-Descrição;NaturezaItem - Código;AnoExercício NaturezaItem;Situação NaturezaItem;NaturezaItem - Formatado
4496039011;#MULTIVALUE;ATIVO;4.4.96.039.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039012;#MULTIVALUE;ATIVO;4.4.96.039.012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039013;#MULTIVALUE;ATIVO;4.4.96.039.013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039014;#MULTIVALUE;ATIVO;4.4.96.039.014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039015;#MULTIVALUE;ATIVO;4.4.96.039.015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039016;#MULTIVALUE;ATIVO;4.4.96.039.016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039017;#MULTIVALUE;ATIVO;4.4.96.039.017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039018;#MULTIVALUE;ATIVO;4.4.96.039.018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039019;#MULTIVALUE;ATIVO;4.4.96.039.019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039020;#MULTIVALUE;ATIVO;4.4.96.039.020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039021;#MULTIVALUE;ATIVO;4.4.96.039.021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039022;#MULTIVALUE;ATIVO;4.4.96.039.022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039023;#MULTIVALUE;ATIVO;4.4.96.039.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039024;#MULTIVALUE;ATIVO;4.4.96.039.024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039025;#MULTIVALUE;ATIVO;4.4.96.039.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039026;#MULTIVALUE;ATIVO;4.4.96.039.026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039028;#MULTIVALUE;ATIVO;4.4.96.039.028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039029;#MULTIVALUE;ATIVO;4.4.96.039.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039030;#MULTIVALUE;ATIVO;4.4.96.039.030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039031;#MULTIVALUE;ATIVO;4.4.96.039.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039033;#MULTIVALUE;ATIVO;4.4.96.039.033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039034;#MULTIVALUE;ATIVO;4.4.96.039.034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039035;#MULTIVALUE;ATIVO;4.4.96.039.035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039036;#MULTIVALUE;ATIVO;4.4.96.039.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039037;#MULTIVALUE;ATIVO;4.4.96.039.037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039038;#MULTIVALUE;ATIVO;4.4.96.039.038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039039;#MULTIVALUE;ATIVO;4.4.96.039.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039041;#MULTIVALUE;ATIVO;4.4.96.039.041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039042;#MULTIVALUE;ATIVO;4.4.96.039.042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039043;#MULTIVALUE;ATIVO;4.4.96.039.043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039044;#MULTIVALUE;ATIVO;4.4.96.039.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039046;#MULTIVALUE;ATIVO;4.4.96.039.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039047;#MULTIVALUE;ATIVO;4.4.96.039.047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039048;#MULTIVALUE;ATIVO;4.4.96.039.048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039049;#MULTIVALUE;ATIVO;4.4.96.039.049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039050;#MULTIVALUE;ATIVO;4.4.96.039.050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039051;#MULTIVALUE;ATIVO;4.4.96.039.051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039052;#MULTIVALUE;ATIVO;4.4.96.039.052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039053;#MULTIVALUE;ATIVO;4.4.96.039.053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039054;#MULTIVALUE;ATIVO;4.4.96.039.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039055;#MULTIVALUE;ATIVO;4.4.96.039.055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039056;#MULTIVALUE;ATIVO;4.4.96.039.056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039057;#MULTIVALUE;ATIVO;4.4.96.039.057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039058;#MULTIVALUE;ATIVO;4.4.96.039.058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039059;#MULTIVALUE;ATIVO;4.4.96.039.059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039060;#MULTIVALUE;ATIVO;4.4.96.039.060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039061;#MULTIVALUE;ATIVO;4.4.96.039.061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039062;#MULTIVALUE;ATIVO;4.4.96.039.062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039063;#MULTIVALUE;ATIVO;4.4.96.039.063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039064;#MULTIVALUE;ATIVO;4.4.96.039.064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039065;#MULTIVALUE;ATIVO;4.4.96.039.065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039066;#MULTIVALUE;ATIVO;4.4.96.039.066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039067;#MULTIVALUE;ATIVO;4.4.96.039.067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039068;#MULTIVALUE;ATIVO;4.4.96.039.068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039069;#MULTIVALUE;ATIVO;4.4.96.039.069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039071;#MULTIVALUE;ATIVO;4.4.96.039.071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039072;#MULTIVALUE;ATIVO;4.4.96.039.072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039073;#MULTIVALUE;ATIVO;4.4.96.039.073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039074;#MULTIVALUE;ATIVO;4.4.96.039.074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039075;#MULTIVALUE;ATIVO;4.4.96.039.075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039076;#MULTIVALUE;ATIVO;4.4.96.039.076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039077;#MULTIVALUE;ATIVO;4.4.96.039.077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039078;#MULTIVALUE;ATIVO;4.4.96.039.078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039081;#MULTIVALUE;ATIVO;4.4.96.039.081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039082;#MULTIVALUE;ATIVO;4.4.96.039.082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039083;#MULTIVALUE;ATIVO;4.4.96.039.083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039084;#MULTIVALUE;ATIVO;4.4.96.039.084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039085;#MULTIVALUE;ATIVO;4.4.96.039.085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039086;#MULTIVALUE;ATIVO;4.4.96.039.086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039087;#MULTIVALUE;ATIVO;4.4.96.039.087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039088;#MULTIVALUE;ATIVO;4.4.96.039.088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039091;#MULTIVALUE;ATIVO;4.4.96.039.091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039092;#MULTIVALUE;ATIVO;4.4.96.039.092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039093;#MULTIVALUE;ATIVO;4.4.96.039.093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039094;#MULTIVALUE;ATIVO;4.4.96.039.094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039095;#MULTIVALUE;ATIVO;4.4.96.039.095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039096;#MULTIVALUE;ATIVO;4.4.96.039.096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039097;#MULTIVALUE;ATIVO;4.4.96.039.097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039098;#MULTIVALUE;ATIVO;4.4.96.039.098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039099;#MULTIVALUE;ATIVO;4.4.96.039.099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496039100;#MULTIVALUE;ATIVO;4.4.96.039.100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052001;#MULTIVALUE;ATIVO;4.4.96.052.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052002;#MULTIVALUE;ATIVO;4.4.96.052.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052003;#MULTIVALUE;ATIVO;4.4.96.052.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052004;#MULTIVALUE;ATIVO;4.4.96.052.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052005;#MULTIVALUE;ATIVO;4.4.96.052.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052006;#MULTIVALUE;ATIVO;4.4.96.052.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052007;#MULTIVALUE;ATIVO;4.4.96.052.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052008;#MULTIVALUE;ATIVO;4.4.96.052.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052009;#MULTIVALUE;ATIVO;4.4.96.052.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052010;#MULTIVALUE;ATIVO;4.4.96.052.010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052011;#MULTIVALUE;ATIVO;4.4.96.052.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052012;#MULTIVALUE;ATIVO;4.4.96.052.012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052013;#MULTIVALUE;ATIVO;4.4.96.052.013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052014;#MULTIVALUE;ATIVO;4.4.96.052.014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052015;#MULTIVALUE;ATIVO;4.4.96.052.015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052016;#MULTIVALUE;ATIVO;4.4.96.052.016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052017;#MULTIVALUE;ATIVO;4.4.96.052.017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052018;#MULTIVALUE;ATIVO;4.4.96.052.018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052019;#MULTIVALUE;ATIVO;4.4.96.052.019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052020;#MULTIVALUE;ATIVO;4.4.96.052.020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052021;#MULTIVALUE;ATIVO;4.4.96.052.021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052022;#MULTIVALUE;ATIVO;4.4.96.052.022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052023;#MULTIVALUE;ATIVO;4.4.96.052.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052024;#MULTIVALUE;ATIVO;4.4.96.052.024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052025;#MULTIVALUE;ATIVO;4.4.96.052.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052026;#MULTIVALUE;ATIVO;4.4.96.052.026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4496052099;#MULTIVALUE;ATIVO;4.4.96.052.099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4499061001;#MULTIVALUE;ATIVO;4.4.99.061.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520041001;#MULTIVALUE;ATIVO;4.5.20.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520041002;#MULTIVALUE;ATIVO;4.5.20.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520041003;#MULTIVALUE;ATIVO;4.5.20.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520041004;#MULTIVALUE;ATIVO;4.5.20.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520041005;#MULTIVALUE;ATIVO;4.5.20.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520041006;#MULTIVALUE;ATIVO;4.5.20.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520041007;#MULTIVALUE;ATIVO;4.5.20.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520041008;#MULTIVALUE;ATIVO;4.5.20.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520041009;#MULTIVALUE;ATIVO;4.5.20.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520042001;#MULTIVALUE;ATIVO;4.5.20.042.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520042002;#MULTIVALUE;ATIVO;4.5.20.042.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520092001;#MULTIVALUE;ATIVO;4.5.20.092.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4520092002;#MULTIVALUE;ATIVO;4.5.20.092.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530041001;#MULTIVALUE;ATIVO;4.5.30.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530041002;#MULTIVALUE;ATIVO;4.5.30.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530041003;#MULTIVALUE;ATIVO;4.5.30.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530041004;#MULTIVALUE;ATIVO;4.5.30.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530041005;#MULTIVALUE;ATIVO;4.5.30.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530041006;#MULTIVALUE;ATIVO;4.5.30.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530041007;#MULTIVALUE;ATIVO;4.5.30.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530041008;#MULTIVALUE;ATIVO;4.5.30.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530041009;#MULTIVALUE;ATIVO;4.5.30.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530042001;#MULTIVALUE;ATIVO;4.5.30.042.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530042002;#MULTIVALUE;ATIVO;4.5.30.042.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540041001;#MULTIVALUE;ATIVO;4.5.40.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540041002;#MULTIVALUE;ATIVO;4.5.40.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540041003;#MULTIVALUE;ATIVO;4.5.40.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540041004;#MULTIVALUE;ATIVO;4.5.40.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540041005;#MULTIVALUE;ATIVO;4.5.40.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540041006;#MULTIVALUE;ATIVO;4.5.40.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540041007;#MULTIVALUE;ATIVO;4.5.40.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540041008;#MULTIVALUE;ATIVO;4.5.40.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540041009;#MULTIVALUE;ATIVO;4.5.40.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540042001;#MULTIVALUE;ATIVO;4.5.40.042.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540042002;#MULTIVALUE;ATIVO;4.5.40.042.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540092001;#MULTIVALUE;ATIVO;4.5.40.092.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4540092002;#MULTIVALUE;ATIVO;4.5.40.092.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541041001;#MULTIVALUE;ATIVO;4.5.41.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541041002;#MULTIVALUE;ATIVO;4.5.41.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541041003;#MULTIVALUE;ATIVO;4.5.41.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541041004;#MULTIVALUE;ATIVO;4.5.41.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541041005;#MULTIVALUE;ATIVO;4.5.41.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541041006;#MULTIVALUE;ATIVO;4.5.41.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541041007;#MULTIVALUE;ATIVO;4.5.41.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541041008;#MULTIVALUE;ATIVO;4.5.41.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541041009;#MULTIVALUE;ATIVO;4.5.41.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541042001;#MULTIVALUE;ATIVO;4.5.41.042.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541042002;#MULTIVALUE;ATIVO;4.5.41.042.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541092001;#MULTIVALUE;ATIVO;4.5.41.092.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4541092002;#MULTIVALUE;ATIVO;4.5.41.092.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545041001;#MULTIVALUE;ATIVO;4.5.45.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545041002;#MULTIVALUE;ATIVO;4.5.45.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545041003;#MULTIVALUE;ATIVO;4.5.45.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545041004;#MULTIVALUE;ATIVO;4.5.45.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545041005;#MULTIVALUE;ATIVO;4.5.45.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545041006;#MULTIVALUE;ATIVO;4.5.45.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545041007;#MULTIVALUE;ATIVO;4.5.45.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545041008;#MULTIVALUE;ATIVO;4.5.45.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545041009;#MULTIVALUE;ATIVO;4.5.45.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545042001;#MULTIVALUE;ATIVO;4.5.45.042.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4545042002;#MULTIVALUE;ATIVO;4.5.45.042.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546041001;#MULTIVALUE;ATIVO;4.5.46.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546041002;#MULTIVALUE;ATIVO;4.5.46.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546041003;#MULTIVALUE;ATIVO;4.5.46.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546041004;#MULTIVALUE;ATIVO;4.5.46.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546041005;#MULTIVALUE;ATIVO;4.5.46.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546041006;#MULTIVALUE;ATIVO;4.5.46.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546041007;#MULTIVALUE;ATIVO;4.5.46.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546041008;#MULTIVALUE;ATIVO;4.5.46.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546041009;#MULTIVALUE;ATIVO;4.5.46.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546042001;#MULTIVALUE;ATIVO;4.5.46.042.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4546042002;#MULTIVALUE;ATIVO;4.5.46.042.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550041001;#MULTIVALUE;ATIVO;4.5.50.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550041002;#MULTIVALUE;ATIVO;4.5.50.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550041003;#MULTIVALUE;ATIVO;4.5.50.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550041004;#MULTIVALUE;ATIVO;4.5.50.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550041005;#MULTIVALUE;ATIVO;4.5.50.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550041006;#MULTIVALUE;ATIVO;4.5.50.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550041007;#MULTIVALUE;ATIVO;4.5.50.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550041008;#MULTIVALUE;ATIVO;4.5.50.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550041009;#MULTIVALUE;ATIVO;4.5.50.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550042001;#MULTIVALUE;ATIVO;4.5.50.042.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550042002;#MULTIVALUE;ATIVO;4.5.50.042.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550092001;#MULTIVALUE;ATIVO;4.5.50.092.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550092002;#MULTIVALUE;ATIVO;4.5.50.092.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4567082001;#MULTIVALUE;ATIVO;4.5.67.082.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4567083001;#MULTIVALUE;ATIVO;4.5.67.083.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4567083002;#MULTIVALUE;ATIVO;4.5.67.083.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4567083003;#MULTIVALUE;ATIVO;4.5.67.083.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4570041001;#MULTIVALUE;ATIVO;4.5.70.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4570041002;#MULTIVALUE;ATIVO;4.5.70.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4570041003;#MULTIVALUE;ATIVO;4.5.70.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4570041004;#MULTIVALUE;ATIVO;4.5.70.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4570041005;#MULTIVALUE;ATIVO;4.5.70.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4570041006;#MULTIVALUE;ATIVO;4.5.70.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4570041007;#MULTIVALUE;ATIVO;4.5.70.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4570041008;#MULTIVALUE;ATIVO;4.5.70.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4570041009;#MULTIVALUE;ATIVO;4.5.70.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
